protein	drug	pvalue	label
EXOSC4	Mitoxantrone_1810	0.0220673347281365	sig
EXOSC4	Nelarabine_1814	0.0492879129555068	sig
EXOSC4	Dihydrorotenone_1827	0.00320898922327193	sig
EXOSC4	MG-132_1862	0.00525149632203469	sig
EXOSC4	BDP-00009066_1866	0.002052229680251	sig
EXOSC4	AGI-5198_1913	0.0176504558186981	sig
EXOSC4	AZD8186_1918	3.45276630760456e-05	sig
EXOSC4	Cediranib_1922	0.00563827007076391	sig
EXOSC4	WIKI4_1940	0.00193600693047365	sig
EXOSC4	AZ6102_2109	0.00317917783982992	sig
EXOSC4	GSK591_2110	0.0266174089803979	sig
EXOSC4	AZD6482_2169	0.0036878018571791	sig
EXOSC4	AT13148_2170	0.0169728590090037	sig
EXOSC4	JQ1_2172	0.00125176254907747	sig
BRIX1	Camptothecin_1003	0.0363464439353981	sig
BRIX1	Cytarabine_1006	0.0108078069265131	sig
BRIX1	Olaparib_1017	0.0266174089803979	sig
BRIX1	Axitinib_1021	0.000831131947165861	sig
BRIX1	KU-55933_1030	0.0435890017189764	sig
BRIX1	Afatinib_1032	0.0373890262808038	sig
BRIX1	NU7441_1038	0.000479004621528438	sig
BRIX1	Doramapimod_1042	0.0016549924623457	sig
BRIX1	Nutlin-3a (-)_1047	0.000463715224114123	sig
BRIX1	Mirin_1048	0.00352142332500044	sig
BRIX1	ZM447439_1050	0.0131524860444677	sig
BRIX1	AZD8055_1059	0.00193600693047365	sig
BRIX1	PD0325901_1060	8.93843275400878e-06	sig
BRIX1	5-Fluorouracil_1073	0.0180682963444081	sig
BRIX1	Dasatinib_1079	0.00251123916999362	sig
BRIX1	Irinotecan_1088	0.0096996517970534	sig
BRIX1	Oxaliplatin_1089	0.00132963476036933	sig
BRIX1	Tozasertib_1096	0.000171519409146951	sig
BRIX1	Niraparib_1177	0.00273529080131744	sig
BRIX1	Gemcitabine_1190	0.0282351525725973	sig
BRIX1	Bortezomib_1191	0.0177887851750907	sig
BRIX1	GSK269962A_1192	0.00695754287593343	sig
BRIX1	Daporinad_1248	0.00683785490242943	sig
BRIX1	Trametinib_1372	0.0022602419323492	sig
BRIX1	AZD2014_1441	0.0260317350788048	sig
BRIX1	Ruxolitinib_1507	0.0387279516483061	sig
BRIX1	Linsitinib_1510	0.0284432092054596	sig
BRIX1	Sapitinib_1549	2.42012411826592e-05	sig
BRIX1	Luminespib_1559	0.0096996517970534	sig
BRIX1	Alpelisib_1560	0.00320898922327193	sig
BRIX1	Taselisib_1561	0.00223860351686769	sig
BRIX1	SCH772984_1564	6.82489180834145e-06	sig
BRIX1	OSI-027_1594	0.00151392369315965	sig
BRIX1	LGK974_1598	0.025839002042545	sig
BRIX1	VE-822_1613	0.0288632871212285	sig
BRIX1	AZD5582_1617	0.00191723465124134	sig
BRIX1	PCI-34051_1621	0.0444982430907349	sig
BRIX1	RVX-208_1625	0.000950751035898741	sig
BRIX1	OTX015_1626	0.00217482214706508	sig
BRIX1	GSK343_1627	0.0303758871172867	sig
BRIX1	Entospletinib_1630	0.0358345115952441	sig
BRIX1	PRT062607_1631	0.00058729173440106	sig
BRIX1	Picolinici-acid_1635	0.0214059538404124	sig
BRIX1	ERK_6604_1714	0.00765008945055616	sig
BRIX1	JAK1_8709_1718	0.01347513947479	sig
BRIX1	PAK_5339_1730	0.0278229709924366	sig
BRIX1	Selumetinib_1736	4.54491591270544e-05	sig
BRIX1	Zoledronate_1802	0.0292886954202301	sig
BRIX1	Acetalax_1804	0.048955667204081	sig
BRIX1	Oxaliplatin_1806	0.0067200202152978	sig
BRIX1	LY2109761_1852	0.00326937750965142	sig
BRIX1	Ulixertinib_1908	0.00450807192490556	sig
BRIX1	Venetoclax_1909	0.0460491944519559	sig
BRIX1	ABT737_1910	0.0245241030173841	sig
BRIX1	AZD3759_1915	0.0319560896861129	sig
BRIX1	AZD6738_1917	0.0100293187621339	sig
BRIX1	Osimertinib_1919	0.00157519459941172	sig
BRIX1	GNE-317_1926	0.047001436458946	sig
BRIX1	I-BRD9_1928	0.0398282239984621	sig
BRIX1	Telomerase Inhibitor IX_1930	0.026815146522244	sig
BRIX1	BIBR-1532_2043	0.0395506985907739	sig
BRIX1	Ulixertinib_2047	0.000190206049002722	sig
BRIX1	VX-11e_2096	4.52627896524971e-06	sig
BRIX1	AZD6482_2169	0.0421084806630503	sig
BRIX1	JQ1_2172	7.56588244483724e-07	sig
RPS7	Camptothecin_1003	0.000100098303385026	sig
RPS7	Vinblastine_1004	0.000295551394350229	sig
RPS7	Cisplatin_1005	1.51854684800415e-05	sig
RPS7	Cytarabine_1006	0.00654668884287529	sig
RPS7	Docetaxel_1007	1.99547213591467e-05	sig
RPS7	Navitoclax_1011	0.000931365181940638	sig
RPS7	Vorinostat_1012	0.00320898922327193	sig
RPS7	Nilotinib_1013	0.000494763188296106	sig
RPS7	Olaparib_1017	0.000839812628988055	sig
RPS7	Axitinib_1021	0.0460491944519559	sig
RPS7	AZD7762_1022	0.00113127246806679	sig
RPS7	Staurosporine_1034	5.67466940643183e-05	sig
RPS7	PLX-4720_1036	1.34934937938963e-05	sig
RPS7	Wee1 Inhibitor_1046	0.0022602419323492	sig
RPS7	Nutlin-3a (-)_1047	0.00215393471293144	sig
RPS7	Mirin_1048	0.00978115012480397	sig
RPS7	PD173074_1049	0.000171519409146951	sig
RPS7	Alisertib_1051	4.34243922264895e-06	sig
RPS7	MK-2206_1053	0.000194610761873255	sig
RPS7	Palbociclib_1054	0.000544987365177041	sig
RPS7	Dactolisib_1057	2.67084785105434e-07	sig
RPS7	Pictilisib_1058	0.025839002042545	sig
RPS7	AZD8055_1059	0.000171519409146951	sig
RPS7	Obatoclax Mesylate_1068	7.40271993259434e-06	sig
RPS7	5-Fluorouracil_1073	0.0103689279392407	sig
RPS7	Paclitaxel_1080	7.06705174122368e-05	sig
RPS7	Crizotinib_1083	0.00232631206860673	sig
RPS7	Rapamycin_1084	6.5215906800367e-07	sig
RPS7	Sorafenib_1085	0.00442719158417097	sig
RPS7	BI-2536_1086	0.0169728590090037	sig
RPS7	Irinotecan_1088	0.000453776579846422	sig
RPS7	Oxaliplatin_1089	0.00463190415403041	sig
RPS7	BMS-536924_1091	2.37784125208897e-06	sig
RPS7	GSK1904529A_1093	0.0006326369833975	sig
RPS7	Tozasertib_1096	0.000203709268580059	sig
RPS7	PRIMA-1MET_1131	1.70785616492711e-05	sig
RPS7	Niraparib_1177	0.00930117128152067	sig
RPS7	MK-1775_1179	4.60162843290864e-05	sig
RPS7	Dinaciclib_1180	0.000137590579271888	sig
RPS7	Gemcitabine_1190	0.000140839122005377	sig
RPS7	Bortezomib_1191	3.67235244356702e-08	sig
RPS7	GSK269962A_1192	0.00110849985635027	sig
RPS7	Tamoxifen_1199	0.000137590579271888	sig
RPS7	Fulvestrant_1200	0.000857426828256523	sig
RPS7	EPZ004777_1237	0.00117812055903479	sig
RPS7	YK-4-279_1239	0.000203709268580059	sig
RPS7	Daporinad_1248	0.0303758871172867	sig
RPS7	BMS-345541_1249	4.37872893631358e-05	sig
RPS7	AZ960_1250	6.41241422103739e-05	sig
RPS7	Talazoparib_1259	3.36692554414023e-05	sig
RPS7	XAV939_1268	0.000120949152428155	sig
RPS7	Dabrafenib_1373	8.35795823841844e-06	sig
RPS7	Temozolomide_1375	0.000522106012383765	sig
RPS7	AZD5438_1401	9.77446113411375e-05	sig
RPS7	IAP_5620_1428	0.0164473267778431	sig
RPS7	AZD1208_1449	0.000125288992360107	sig
RPS7	AZD1332_1463	0.000494763188296106	sig
RPS7	Ruxolitinib_1507	0.00660401397976771	sig
RPS7	Linsitinib_1510	0.00300554867210666	sig
RPS7	Epirubicin_1511	1.91952520940847e-05	sig
RPS7	Cyclophosphamide_1512	0.00113127246806679	sig
RPS7	Pevonedistat_1529	1.19822902351833e-05	sig
RPS7	Sapitinib_1549	0.00123920087571053	sig
RPS7	Uprosertib_1553	0.000249821818112304	sig
RPS7	LCL161_1557	0.00386129705557402	sig
RPS7	Luminespib_1559	0.00726503632255959	sig
RPS7	EPZ5676_1563	0.000171519409146951	sig
RPS7	IWP-2_1576	0.000479004621528438	sig
RPS7	Leflunomide_1578	6.81448193152996e-05	sig
RPS7	Entinostat_1593	0.000241511305442078	sig
RPS7	VE-822_1613	0.0026335487640256	sig
RPS7	WZ4003_1614	0.000372859029898403	sig
RPS7	CZC24832_1615	1.07758379999301e-05	sig
RPS7	GSK2606414_1618	0.00230409469215804	sig
RPS7	PFI3_1620	0.000516527257838402	sig
RPS7	PCI-34051_1621	0.000181676242315595	sig
RPS7	Wnt-C59_1622	0.000733256641068008	sig
RPS7	I-BET-762_1624	0.000312461318130846	sig
RPS7	RVX-208_1625	0.0486253033898125	sig
RPS7	OTX015_1626	0.00826200948013097	sig
RPS7	GSK343_1627	0.00610396036772233	sig
RPS7	ML323_1629	0.00127723934311066	sig
RPS7	Entospletinib_1630	0.00525149632203469	sig
RPS7	PRT062607_1631	0.00677870745646057	sig
RPS7	Ribociclib_1632	0.000599928743056639	sig
RPS7	AGI-6780_1634	0.000921810193297794	sig
RPS7	Picolinici-acid_1635	0.00355414223142165	sig
RPS7	AZD5153_1706	0.00034903298907108	sig
RPS7	CDK9_5576_1708	0.000223117805687363	sig
RPS7	CDK9_5038_1709	0.000659989873168397	sig
RPS7	Eg5_9814_1712	0.000533432381357376	sig
RPS7	IRAK4_4710_1716	0.000425140436460331	sig
RPS7	JAK1_8709_1718	0.00365396521140427	sig
RPS7	AZD5991_1720	0.0010215834025391	sig
RPS7	PAK_5339_1730	0.00502210119661612	sig
RPS7	TAF1_5496_1732	0.00358713747454967	sig
RPS7	ULK1_4989_1733	0.000625965502678411	sig
RPS7	VSP34_8731_1734	0.00914591345002197	sig
RPS7	IGF1R_3801_1738	9.43035054266234e-06	sig
RPS7	JAK_8517_1739	6.57046966749591e-05	sig
RPS7	AZD4547_1786	0.000156372059611612	sig
RPS7	Zoledronate_1802	0.000411463711652861	sig
RPS7	Oxaliplatin_1806	0.00123920087571053	sig
RPS7	Carmustine_1807	0.000319475556937862	sig
RPS7	Topotecan_1808	3.81736512769641e-05	sig
RPS7	Teniposide_1809	3.40958935345801e-05	sig
RPS7	Mitoxantrone_1810	4.95625065541231e-05	sig
RPS7	Dactinomycin_1811	7.97442139726504e-05	sig
RPS7	Fludarabine_1813	0.00765008945055616	sig
RPS7	Nelarabine_1814	0.000444037003369094	sig
RPS7	Fulvestrant_1816	0.000674074991337412	sig
RPS7	Vincristine_1818	9.43118344745676e-05	sig
RPS7	Docetaxel_1819	5.9595617928095e-05	sig
RPS7	Podophyllotoxin bromide_1825	9.31931024054716e-05	sig
RPS7	Dihydrorotenone_1827	0.00309125185851245	sig
RPS7	Gallibiscoquinazole_1830	0.000902972128758561	sig
RPS7	Elephantin_1835	6.81448193152996e-05	sig
RPS7	Sinularin_1838	0.00130319405192395	sig
RPS7	Sabutoclax_1849	0.000100098303385026	sig
RPS7	OF-1_1853	5.27140631650154e-05	sig
RPS7	MN-64_1854	8.07098122138309e-05	sig
RPS7	KRAS (G12C) Inhibitor-12_1855	0.00189862965856601	sig
RPS7	MG-132_1862	6.07799119688584e-08	sig
RPS7	BDP-00009066_1866	0.000165684241287271	sig
RPS7	Buparlisib_1873	1.53854883787872e-05	sig
RPS7	Venetoclax_1909	0.000241511305442078	sig
RPS7	ABT737_1910	0.00348897871098838	sig
RPS7	Dactinomycin_1911	0.000625965502678411	sig
RPS7	Afuresertib_1912	0.000376974882114002	sig
RPS7	AGI-5198_1913	7.24032399499205e-05	sig
RPS7	AZD5363_1916	1.8932911800612e-06	sig
RPS7	AZD6738_1917	0.00812236334809045	sig
RPS7	AZD8186_1918	0.0140284559158962	sig
RPS7	Cediranib_1922	0.000276391255541287	sig
RPS7	Ipatasertib_1924	0.000970510081698145	sig
RPS7	GDC0810_1925	0.00534587458365453	sig
RPS7	GNE-317_1926	0.0368645961271716	sig
RPS7	GSK2578215A_1927	4.32462606536087e-05	sig
RPS7	I-BRD9_1928	0.0010215834025391	sig
RPS7	Telomerase Inhibitor IX_1930	0.000225662423994738	sig
RPS7	MIRA-1_1931	0.000740984605353948	sig
RPS7	NVP-ADW742_1932	4.48886667504865e-05	sig
RPS7	P22077_1933	0.000494763188296106	sig
RPS7	Savolitinib_1936	0.0121257668036347	sig
RPS7	UMI-77_1939	0.00497732422288265	sig
RPS7	WIKI4_1940	0.000175516320040377	sig
RPS7	Sepantronium bromide_1941	0.000118135093091618	sig
RPS7	MIM1_1996	3.91406735158713e-05	sig
RPS7	WEHI-539_1997	1.77581056908106e-05	sig
RPS7	BPD-00008900_1998	0.000120949152428155	sig
RPS7	Foretinib_2040	0.000264271355986992	sig
RPS7	BIBR-1532_2043	0.0117353903844208	sig
RPS7	Pyridostatin_2044	8.99116280828605e-05	sig
RPS7	AMG-319_2045	4.0634908572371e-05	sig
RPS7	MK-8776_2046	0.00260865969983576	sig
RPS7	Ulixertinib_2047	0.0217344548571046	sig
RPS7	Vinorelbine_2048	2.7148083065481e-05	sig
RPS7	Uprosertib_2106	7.10819244551704e-06	sig
RPS7	LJI308_2107	0.000653050399661764	sig
RPS7	AZ6102_2109	9.30500108653935e-06	sig
RPS7	GSK591_2110	2.64651372318336e-05	sig
RPS7	VE821_2111	0.000674074991337412	sig
RPS7	AT13148_2170	1.08723790761028e-08	sig
RPS7	BMS-754807_2171	0.000750250936898593	sig
PES1	Axitinib_1021	1.44099068482709e-05	sig
PES1	PLX-4720_1036	4.52627896524971e-06	sig
PES1	NU7441_1038	5.6054890266197e-05	sig
PES1	Doramapimod_1042	0.00805333571678325	sig
PES1	ZM447439_1050	0.0160626114687663	sig
PES1	Palbociclib_1054	0.00211271059683945	sig
PES1	AZD8055_1059	0.00502210119661612	sig
PES1	PD0325901_1060	0.000183774320957784	sig
PES1	Obatoclax Mesylate_1068	0.0204462574787353	sig
PES1	Tozasertib_1096	0.0454234350573063	sig
PES1	PF-4708671_1129	0.0180682963444081	sig
PES1	Bortezomib_1191	0.000902972128758561	sig
PES1	GSK269962A_1192	7.34490760172836e-07	sig
PES1	SB505124_1194	0.00961875930614231	sig
PES1	Tamoxifen_1199	0.00563827007076391	sig
PES1	Trametinib_1372	0.00847550820820689	sig
PES1	Dabrafenib_1373	0.0398282239984621	sig
PES1	Sapitinib_1549	0.00758466998467909	sig
PES1	Taselisib_1561	0.0429915994474354	sig
PES1	SCH772984_1564	0.00217482214706508	sig
PES1	OSI-027_1594	4.43347342353815e-05	sig
PES1	WZ4003_1614	0.0390005698535762	sig
PES1	AZD5582_1617	0.0056883817074814	sig
PES1	Ribociclib_1632	0.0270141512235785	sig
PES1	TAF1_5496_1732	0.0138047673641842	sig
PES1	Selumetinib_1736	0.00502210119661612	sig
PES1	Venetoclax_1909	0.0159361426949581	sig
PES1	ABT737_1910	0.00386129705557402	sig
PES1	AZD3759_1915	0.035078148894813	sig
PES1	Telomerase Inhibitor IX_1930	0.0460491944519559	sig
PES1	VX-11e_2096	0.00030220981567191	sig
PES1	AZD6482_2169	0.0373890262808038	sig
PES1	JQ1_2172	0.000173507040779568	sig
TROVE2	Docetaxel_1007	0.026815146522244	sig
TROVE2	Nilotinib_1013	0.0016879404164286	sig
TROVE2	SB216763_1025	6.49098662759473e-05	sig
TROVE2	MK-2206_1053	0.01863887886277	sig
TROVE2	Dactolisib_1057	0.0340908975040495	sig
TROVE2	AZD8055_1059	0.0189300368730202	sig
TROVE2	PD0325901_1060	7.60551650183195e-06	sig
TROVE2	Obatoclax Mesylate_1068	0.0256475042003148	sig
TROVE2	Paclitaxel_1080	0.0129411971987632	sig
TROVE2	Rapamycin_1084	9.43118344745676e-05	sig
TROVE2	BI-2536_1086	0.00195494784277347	sig
TROVE2	BMS-536924_1091	0.00154427931789249	sig
TROVE2	Dinaciclib_1180	0.0196753951213409	sig
TROVE2	SB505124_1194	0.0398282239984621	sig
TROVE2	Tamoxifen_1199	0.0303758871172867	sig
TROVE2	Fulvestrant_1200	0.0195243055331905	sig
TROVE2	Trametinib_1372	2.03348031371271e-06	sig
TROVE2	Uprosertib_1553	0.00726503632255959	sig
TROVE2	Lapatinib_1558	0.0473225091961162	sig
TROVE2	SCH772984_1564	8.13600901537994e-06	sig
TROVE2	OSI-027_1594	1.81422816710352e-07	sig
TROVE2	VE-822_1613	0.0363464439353981	sig
TROVE2	Ribociclib_1632	0.00105340996058054	sig
TROVE2	ERK_2440_1713	0.000111367647011872	sig
TROVE2	ERK_6604_1714	0.00134303992339646	sig
TROVE2	AZD5991_1720	0.0106303115660178	sig
TROVE2	ULK1_4989_1733	0.012836683159931	sig
TROVE2	Selumetinib_1736	2.51642976229138e-06	sig
TROVE2	Nelarabine_1814	0.0155619745835251	sig
TROVE2	Gallibiscoquinazole_1830	0.00578981186844814	sig
TROVE2	Sabutoclax_1849	0.0297194873978779	sig
TROVE2	Ulixertinib_1908	0.0135842343321781	sig
TROVE2	UMI-77_1939	0.0282351525725973	sig
TROVE2	WIKI4_1940	0.000980531583207993	sig
TROVE2	Sepantronium bromide_1941	0.000980531583207993	sig
TROVE2	Pyridostatin_2044	0.00241715740177944	sig
TROVE2	MK-8776_2046	0.016318198423894	sig
TROVE2	VX-11e_2096	0.035328741282375	sig
TROVE2	Uprosertib_2106	0.0110789907995997	sig
TROVE2	GSK591_2110	0.0276188329188158	sig
RPS27	Camptothecin_1003	0.00621203884705912	sig
RPS27	Vinblastine_1004	0.00103209200715972	sig
RPS27	Cisplatin_1005	0.00223860351686769	sig
RPS27	Docetaxel_1007	6.65087322554427e-05	sig
RPS27	Gefitinib_1010	0.00389687342734705	sig
RPS27	Navitoclax_1011	0.00056275774829772	sig
RPS27	Vorinostat_1012	0.00163874134530398	sig
RPS27	Nilotinib_1013	0.00159086500319818	sig
RPS27	Olaparib_1017	0.00404217568880916	sig
RPS27	AZD7762_1022	0.00553923980778012	sig
RPS27	SB216763_1025	0.000733256641068008	sig
RPS27	KU-55933_1030	2.54712749813867e-05	sig
RPS27	Afatinib_1032	0.0142553375850088	sig
RPS27	Wee1 Inhibitor_1046	0.00145485498690061	sig
RPS27	Nutlin-3a (-)_1047	0.0116395552054754	sig
RPS27	Mirin_1048	0.00771601423092484	sig
RPS27	PD173074_1049	0.00784939315344159	sig
RPS27	ZM447439_1050	0.035328741282375	sig
RPS27	Alisertib_1051	0.0024637873993668	sig
RPS27	MK-2206_1053	7.59899459758543e-05	sig
RPS27	Palbociclib_1054	0.0232675813107629	sig
RPS27	Dactolisib_1057	0.000147554119021758	sig
RPS27	Pictilisib_1058	0.000389578678904985	sig
RPS27	AZD8055_1059	0.00922325081471653	sig
RPS27	Obatoclax Mesylate_1068	0.000215644619939969	sig
RPS27	5-Fluorouracil_1073	0.00511274941514325	sig
RPS27	Paclitaxel_1080	1.55880185272556e-05	sig
RPS27	Crizotinib_1083	0.0131524860444677	sig
RPS27	Rapamycin_1084	0.000142490353773481	sig
RPS27	Sorafenib_1085	0.000484204703025304	sig
RPS27	Irinotecan_1088	0.00720257935395504	sig
RPS27	Oxaliplatin_1089	0.00978115012480397	sig
RPS27	BMS-536924_1091	0.000225662423994738	sig
RPS27	GSK1904529A_1093	0.00480180424608085	sig
RPS27	PRIMA-1MET_1131	0.00025551036388608	sig
RPS27	Niraparib_1177	0.0340908975040495	sig
RPS27	MK-1775_1179	0.000270267632157747	sig
RPS27	Dinaciclib_1180	0.00177296755190024	sig
RPS27	Gemcitabine_1190	0.00589286989690341	sig
RPS27	Bortezomib_1191	0.00791685404816659	sig
RPS27	Tamoxifen_1199	0.0139162148577721	sig
RPS27	Fulvestrant_1200	0.000199111192748904	sig
RPS27	EPZ004777_1237	0.00784939315344159	sig
RPS27	YK-4-279_1239	0.00145485498690061	sig
RPS27	BMS-345541_1249	5.8870951818454e-05	sig
RPS27	Talazoparib_1259	0.00386129705557402	sig
RPS27	XAV939_1268	0.0199806402795115	sig
RPS27	Trametinib_1372	0.000364753045223502	sig
RPS27	Temozolomide_1375	0.0424011324940894	sig
RPS27	AZD5438_1401	0.0247083219694696	sig
RPS27	AZD2014_1441	0.00142612401389462	sig
RPS27	AZD1208_1449	0.0132592699302889	sig
RPS27	Linsitinib_1510	7.87895434773242e-05	sig
RPS27	Epirubicin_1511	0.00109727320081282	sig
RPS27	Cyclophosphamide_1512	0.00643337929783204	sig
RPS27	Pevonedistat_1529	0.000261320204909261	sig
RPS27	Uprosertib_1553	1.12139950952467e-05	sig
RPS27	LCL161_1557	0.019374230475583	sig
RPS27	Lapatinib_1558	0.0116395552054754	sig
RPS27	Alpelisib_1560	0.00379102808523736	sig
RPS27	Taselisib_1561	0.00847550820820689	sig
RPS27	EPZ5676_1563	0.00320898922327193	sig
RPS27	SCH772984_1564	0.0272144295378185	sig
RPS27	IWP-2_1576	0.00549031567705056	sig
RPS27	Leflunomide_1578	0.000145847664409158	sig
RPS27	Entinostat_1593	0.000990648833091296	sig
RPS27	OSI-027_1594	0.00201279598262208	sig
RPS27	VE-822_1613	0.000912346104484275	sig
RPS27	CZC24832_1615	0.00219589511012324	sig
RPS27	PFI3_1620	0.0109879319250951	sig
RPS27	PCI-34051_1621	0.00386129705557402	sig
RPS27	Wnt-C59_1622	0.000544987365177041	sig
RPS27	I-BET-762_1624	0.00207221119060107	sig
RPS27	GSK343_1627	0.047001436458946	sig
RPS27	ML323_1629	0.000158194152696089	sig
RPS27	Ribociclib_1632	0.000285820939521439	sig
RPS27	AGI-6780_1634	0.0115444150207141	sig
RPS27	Picolinici-acid_1635	0.00219589511012324	sig
RPS27	AZD5153_1706	0.0123252370157369	sig
RPS27	CDK9_5576_1708	0.0274159879384144	sig
RPS27	CDK9_5038_1709	0.0106303115660178	sig
RPS27	Eg5_9814_1712	0.0227464199218387	sig
RPS27	ERK_6604_1714	0.0103689279392407	sig
RPS27	JAK1_8709_1718	0.0252681887879793	sig
RPS27	AZD5991_1720	8.99116280828605e-05	sig
RPS27	PAK_5339_1730	0.00110849985635027	sig
RPS27	TAF1_5496_1732	0.000258399974180397	sig
RPS27	ULK1_4989_1733	0.000261320204909261	sig
RPS27	VSP34_8731_1734	0.00180806750882596	sig
RPS27	IGF1R_3801_1738	0.00434762854182795	sig
RPS27	AZD4547_1786	0.0120271087183405	sig
RPS27	Zoledronate_1802	0.0031496190804518	sig
RPS27	Acetalax_1804	0.00123920087571053	sig
RPS27	Oxaliplatin_1806	0.00115447690189141	sig
RPS27	Carmustine_1807	0.00258398586048523	sig
RPS27	Topotecan_1808	0.000848577342750363	sig
RPS27	Teniposide_1809	0.00317917783982992	sig
RPS27	Mitoxantrone_1810	0.0222354314522629	sig
RPS27	Dactinomycin_1811	0.00051100410472826	sig
RPS27	Fulvestrant_1816	0.000393866711348015	sig
RPS27	Vincristine_1818	0.000154569732454492	sig
RPS27	Docetaxel_1819	0.000147554119021758	sig
RPS27	Podophyllotoxin bromide_1825	0.000213206239659883	sig
RPS27	Dihydrorotenone_1827	3.79521793707715e-07	sig
RPS27	Gallibiscoquinazole_1830	0.00144042347227816	sig
RPS27	Elephantin_1835	0.000179600698913608	sig
RPS27	Sinularin_1838	0.00840380001137402	sig
RPS27	Sabutoclax_1849	3.12140102367113e-05	sig
RPS27	OF-1_1853	0.000110058796000569	sig
RPS27	KRAS (G12C) Inhibitor-12_1855	0.00404217568880916	sig
RPS27	MG-132_1862	0.000479004621528438	sig
RPS27	BDP-00009066_1866	0.0336062431010638	sig
RPS27	Buparlisib_1873	0.000236115820033958	sig
RPS27	Venetoclax_1909	0.00840380001137402	sig
RPS27	ABT737_1910	0.00778244767602375	sig
RPS27	Dactinomycin_1911	0.00157519459941172	sig
RPS27	Afuresertib_1912	0.000152786971643295	sig
RPS27	AGI-5198_1913	0.00348897871098838	sig
RPS27	AZD5363_1916	7.78456849134494e-05	sig
RPS27	AZD6738_1917	0.018209488865849	sig
RPS27	Osimertinib_1919	0.0432894298407681	sig
RPS27	Cediranib_1922	0.00854776307826491	sig
RPS27	Ipatasertib_1924	3.12140102367113e-05	sig
RPS27	GDC0810_1925	0.000960583505029739	sig
RPS27	GNE-317_1926	0.00188019061516414	sig
RPS27	GSK2578215A_1927	0.000458720786765298	sig
RPS27	I-BRD9_1928	0.00404217568880916	sig
RPS27	Telomerase Inhibitor IX_1930	0.00186191619293026	sig
RPS27	MIRA-1_1931	0.0164473267778431	sig
RPS27	NVP-ADW742_1932	0.0010427005725996	sig
RPS27	P22077_1933	0.00100086266114691	sig
RPS27	UMI-77_1939	0.00791685404816659	sig
RPS27	Sepantronium bromide_1941	4.18539173481321e-08	sig
RPS27	MIM1_1996	0.0217344548571046	sig
RPS27	WEHI-539_1997	0.000326636973822076	sig
RPS27	BPD-00008900_1998	0.00172149079459505	sig
RPS27	Foretinib_2040	0.0473225091961162	sig
RPS27	BIBR-1532_2043	0.0132592699302889	sig
RPS27	Pyridostatin_2044	0.0210817848688957	sig
RPS27	AMG-319_2045	0.00701808967869325	sig
RPS27	MK-8776_2046	0.0229190020595507	sig
RPS27	Vinorelbine_2048	0.000104967109839897	sig
RPS27	Uprosertib_2106	2.89764937695135e-06	sig
RPS27	LJI308_2107	0.0220673347281365	sig
RPS27	AZ6102_2109	0.00270952404431205	sig
RPS27	GSK591_2110	0.00207221119060107	sig
RPS27	VE821_2111	0.0119291628381426	sig
RPS27	AZD6482_2169	0.0161899616863946	sig
RPS27	AT13148_2170	1.2303462413364e-05	sig
RPS27	BMS-754807_2171	3.15374728317527e-06	sig
YBX1	Gefitinib_1010	0.00610396036772233	sig
YBX1	Vorinostat_1012	0.0406707339877134	sig
YBX1	Axitinib_1021	0.000797234941967945	sig
YBX1	KU-55933_1030	2.12844702309649e-05	sig
YBX1	Afatinib_1032	0.00362041111132864	sig
YBX1	Staurosporine_1034	0.0274159879384144	sig
YBX1	PLX-4720_1036	0.0190771016860781	sig
YBX1	NU7441_1038	8.51280648411765e-08	sig
YBX1	Mirin_1048	0.0129411971987632	sig
YBX1	ZM447439_1050	0.000120949152428155	sig
YBX1	RO-3306_1052	5.41268057975924e-06	sig
YBX1	Pictilisib_1058	0.0247083219694696	sig
YBX1	Oxaliplatin_1089	0.034581513833313	sig
YBX1	Tozasertib_1096	0.000147554119021758	sig
YBX1	Bortezomib_1191	0.026815146522244	sig
YBX1	Linsitinib_1510	0.00389687342734705	sig
YBX1	Sapitinib_1549	0.000748788158293181	sig
YBX1	Lapatinib_1558	0.0276188329188158	sig
YBX1	Alpelisib_1560	0.000119534314796917	sig
YBX1	Taselisib_1561	0.000337661294532656	sig
YBX1	AZD5582_1617	0.00826200948013097	sig
YBX1	PRT062607_1631	0.0429915994474354	sig
YBX1	Picolinici-acid_1635	0.0473225091961162	sig
YBX1	TAF1_5496_1732	0.0184947747087088	sig
YBX1	Acetalax_1804	6.98189382151026e-05	sig
YBX1	Dihydrorotenone_1827	0.0106303115660178	sig
YBX1	Osimertinib_1919	2.18396406072402e-05	sig
YBX1	Ipatasertib_1924	0.0321874878385129	sig
YBX1	GDC0810_1925	0.0089929731465628	sig
YBX1	AZD6482_2169	0.00145485498690061	sig
NHP2L1	Vinblastine_1004	0.000593578935721594	sig
NHP2L1	Cisplatin_1005	0.0317261190259294	sig
NHP2L1	Cytarabine_1006	0.0142553375850088	sig
NHP2L1	Docetaxel_1007	0.0158105503094309	sig
NHP2L1	Gefitinib_1010	1.39949262621014e-06	sig
NHP2L1	Navitoclax_1011	4.95625065541231e-05	sig
NHP2L1	Vorinostat_1012	1.48077347833922e-07	sig
NHP2L1	Olaparib_1017	0.00281394003670816	sig
NHP2L1	AZD7762_1022	0.012629893302132	sig
NHP2L1	KU-55933_1030	0.00511274941514325	sig
NHP2L1	Afatinib_1032	1.23572271986637e-10	sig
